,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
424,4.0,0.0,0.0,413.0,1.0,260.08084969,6.0,3.0,18.0,0.0,260.22,260.08084969,2.0,99.1,-0.9
425,9.0,0.0,0.0,502.0,2.0,460.1565488,7.0,5.0,28.0,0.0,461.4,460.1565488,7.0,128.0,
426,9.0,0.0,0.0,810.0,2.0,698.3862144,8.0,4.0,45.0,0.0,699.9,698.3862144,23.0,134.0,
427,2.0,0.0,0.0,633.0,1.0,468.25118888,6.0,2.0,34.0,0.0,468.6,468.25118888,10.0,93.1,7.5
428,8.0,0.0,0.0,929.0,1.0,466.19223,6.0,1.0,32.0,0.0,467.0,466.19223,5.0,80.7,3.8
429,4.0,0.0,0.0,370.0,1.0,303.0534451,8.0,3.0,20.0,0.0,303.68,303.0534451,2.0,119.0,0.9
430,0.0,0.0,0.0,232.0,1.0,242.070972,3.0,0.0,16.0,0.0,242.7,242.070972,5.0,35.5,3.3
431,0.0,1.0,0.0,708.0,2.0,597.2129448,9.0,4.0,42.0,0.0,598.1,597.2129448,14.0,145.0,
432,0.0,0.0,0.0,346.0,1.0,314.1549764,2.0,0.0,22.0,0.0,314.9,314.1549764,4.0,6.5,5.2
433,0.0,0.0,0.0,222.0,1.0,229.0173527,1.0,2.0,14.0,0.0,230.09,229.0173527,2.0,36.4,1.6
434,1.0,0.0,0.0,463.0,2.0,419.0264073,8.0,2.0,26.0,0.0,419.9,419.0264073,4.0,141.0,
435,0.0,0.0,0.0,604.0,1.0,378.902181,7.0,3.0,20.0,0.0,380.7,378.902181,3.0,163.0,1.2
436,0.0,0.0,0.0,396.0,1.0,344.1080263,1.0,0.0,25.0,0.0,344.8,344.1080263,4.0,17.8,5.0
437,0.0,0.0,0.0,446.0,1.0,326.1298243,3.0,1.0,23.0,0.0,326.8,326.1298243,1.0,30.9,3.1
438,1.0,0.0,0.0,624.0,1.0,531.06306,7.0,3.0,30.0,0.0,531.3,531.06306,4.0,64.6,3.9
439,1.0,0.0,0.0,740.0,1.0,399.16818753,6.0,1.0,29.0,0.0,399.4,399.16818753,5.0,83.1,1.0
440,0.0,1.0,0.0,358.0,1.0,316.13107374,5.0,1.0,23.0,0.0,316.3,316.13107374,6.0,57.2,3.7
441,0.0,0.0,0.0,820.0,2.0,534.1822538,3.0,3.0,39.0,0.0,535.0,534.1822538,4.0,78.1,
442,3.0,0.0,0.0,307.0,1.0,251.1018393,7.0,3.0,18.0,0.0,251.24,251.1018393,2.0,119.0,-1.2
443,6.0,0.0,0.0,827.0,1.0,402.20423868,6.0,1.0,29.0,0.0,402.5,402.20423868,4.0,97.7,2.1
444,8.0,0.0,0.0,1100.0,1.0,530.27807233,6.0,2.0,39.0,0.0,530.7,530.27807233,5.0,102.0,3.9
445,2.0,2.0,0.0,401.0,1.0,232.14632988,2.0,0.0,17.0,0.0,232.32,232.14632988,0.0,26.3,2.1
446,0.0,0.0,0.0,667.0,1.0,443.2321252,6.0,1.0,33.0,0.0,443.5,443.2321252,5.0,78.4,3.7
447,1.0,0.0,0.0,558.0,1.0,449.1185439,6.0,2.0,30.0,0.0,450.3,449.1185439,5.0,78.0,3.7
448,0.0,1.0,0.0,235.0,1.0,203.13101417,1.0,0.0,15.0,0.0,203.28,203.13101417,3.0,20.3,2.8
449,1.0,0.0,0.0,571.0,1.0,296.1412445,3.0,0.0,22.0,0.0,296.4,296.1412445,0.0,43.4,3.8
450,8.0,1.0,0.0,1160.0,1.0,514.29305369,7.0,4.0,37.0,0.0,514.6,514.29305369,4.0,132.0,2.7
451,0.0,2.0,0.0,507.0,1.0,368.12598836,6.0,2.0,27.0,0.0,368.4,368.12598836,8.0,93.1,3.2
452,5.0,0.0,0.0,362.0,1.0,236.17763001,2.0,1.0,17.0,0.0,236.35,236.17763001,1.0,29.5,2.8
453,5.0,2.0,0.0,388.0,1.0,280.16745925,4.0,2.0,20.0,0.0,280.36,280.16745925,0.0,66.8,2.0
454,0.0,0.0,0.0,365.0,2.0,311.1440774,1.0,1.0,22.0,0.0,311.8,311.1440774,3.0,3.2,
455,4.0,0.0,0.0,394.0,2.0,261.0516336,5.0,4.0,17.0,0.0,261.66,261.0516336,1.0,98.4,
456,10.0,0.0,0.0,801.0,1.0,411.31372957,3.0,2.0,30.0,0.0,411.6,411.31372957,0.0,41.5,3.5
457,1.0,0.0,0.0,212.0,1.0,260.0248201,4.0,1.0,14.0,0.0,261.08,260.0248201,5.0,41.6,0.6
458,12.0,1.0,0.0,2330.0,1.0,1201.8413681,12.0,5.0,85.0,0.0,1202.6,1201.8413681,15.0,279.0,7.5
459,10.0,0.0,0.0,692.0,1.0,402.36101411,3.0,3.0,29.0,0.0,402.7,402.36101411,3.0,44.3,5.9
460,3.0,0.0,0.0,576.0,1.0,355.2147438,4.0,0.0,26.0,0.0,355.5,355.2147438,4.0,38.8,2.5
461,0.0,0.0,0.0,423.0,2.0,323.1440774,1.0,1.0,23.0,0.0,323.9,323.1440774,0.0,3.2,
462,8.0,0.0,0.0,903.0,1.0,416.1754371,4.0,0.0,29.0,0.0,416.9,416.1754371,3.0,60.4,3.6
463,4.0,0.0,0.0,383.0,1.0,243.08552053,5.0,4.0,17.0,0.0,243.22,243.08552053,2.0,129.0,-2.1
464,4.0,0.0,0.0,383.0,1.0,243.08552053,5.0,4.0,17.0,0.0,243.22,243.08552053,2.0,129.0,-2.1
465,2.0,0.0,0.0,332.0,1.0,190.11061308,2.0,1.0,14.0,0.0,190.24,190.11061308,0.0,32.3,0.2
466,0.0,0.0,0.0,412.0,1.0,322.15420923,5.0,3.0,24.0,0.0,322.4,322.15420923,4.0,91.8,2.4
467,0.0,0.0,0.0,453.0,1.0,366.1135056,2.0,2.0,26.0,0.0,366.8,366.1135056,5.0,64.4,4.7
468,0.0,0.0,0.0,597.0,1.0,398.13789046,5.0,2.0,30.0,0.0,398.4,398.13789046,4.0,103.0,2.6
469,1.0,0.0,0.0,92.9,1.0,102.042927442,3.0,2.0,7.0,0.0,102.09,102.042927442,0.0,64.4,-1.5
470,2.0,0.0,0.0,461.0,1.0,422.27807233,5.0,3.0,30.0,0.0,422.6,422.27807233,16.0,115.0,6.3
471,0.0,0.0,0.0,904.0,1.0,553.22376596,7.0,3.0,41.0,0.0,553.6,553.22376596,7.0,123.0,4.9
472,0.0,0.0,0.0,757.0,1.0,471.2018877,7.0,4.0,35.0,0.0,471.5,471.2018877,9.0,150.0,1.7
473,0.0,0.0,0.0,817.0,1.0,519.10105174,11.0,2.0,35.0,0.0,519.6,519.10105174,6.0,148.0,4.8
474,0.0,1.0,0.0,215.0,1.0,182.09160897,5.0,2.0,13.0,0.0,182.18,182.09160897,3.0,99.7,-0.6
475,0.0,1.0,0.0,505.0,1.0,379.18959168,4.0,4.0,28.0,0.0,379.5,379.18959168,9.0,88.6,2.6
476,4.0,0.0,0.0,1190.0,3.0,810.3386868,8.0,6.0,56.0,0.0,811.8,810.3386868,13.0,175.0,
477,0.0,1.0,0.0,665.0,1.0,469.1680809,7.0,2.0,33.0,0.0,469.9,469.1680809,7.0,79.4,4.4
478,5.0,0.0,0.0,644.0,1.0,416.11073222,9.0,5.0,30.0,0.0,416.4,416.11073222,4.0,146.0,0.7
479,0.0,0.0,0.0,481.0,1.0,389.23885055,3.0,1.0,27.0,0.0,389.6,389.23885055,9.0,71.5,7.1
480,0.0,0.0,0.0,156.0,1.0,160.08479225,4.0,2.0,11.0,0.0,160.17,160.08479225,4.0,69.6,-3.1
481,5.0,1.0,0.0,1530.0,1.0,731.30002742,10.0,3.0,51.0,0.0,731.8,731.30002742,8.0,189.0,3.3
482,1.0,0.0,0.0,731.0,1.0,474.23793885,6.0,2.0,35.0,0.0,474.6,474.23793885,6.0,93.8,1.8
483,5.0,0.0,0.0,472.0,1.0,408.1339662,6.0,4.0,28.0,0.0,408.9,408.1339662,6.0,99.4,2.3
484,0.0,0.0,0.0,248.0,1.0,178.026608672,4.0,2.0,13.0,0.0,178.14,178.026608672,0.0,66.8,1.2
485,0.0,1.0,0.0,534.0,1.0,391.22597719,3.0,1.0,29.0,0.0,391.5,391.22597719,8.0,62.3,3.7
486,1.0,0.0,0.0,337.0,2.0,341.1546421,2.0,1.0,24.0,0.0,341.9,341.1546421,6.0,12.5,
487,13.0,0.0,0.0,3480.0,1.0,1619.7103664,28.0,22.0,115.0,0.0,1620.7,1619.7103664,35.0,702.0,-5.1
488,5.0,0.0,0.0,853.0,1.0,547.23522172,9.0,3.0,38.0,0.0,547.7,547.23522172,12.0,149.0,2.9
489,0.0,0.0,0.0,642.0,1.0,487.155722,9.0,3.0,33.0,0.0,488.0,487.155722,7.0,135.0,3.6
490,6.0,0.0,0.0,960.0,1.0,527.17914614,11.0,5.0,38.0,0.0,527.5,527.17914614,4.0,186.0,1.8
491,3.0,0.0,0.0,356.0,1.0,228.08585488,4.0,3.0,16.0,0.0,228.21,228.08585488,2.0,121.0,-1.2
492,0.0,0.0,0.0,540.0,1.0,373.10625598,6.0,3.0,28.0,0.0,373.4,373.10625598,4.0,109.0,3.8
493,8.0,0.0,0.0,996.0,1.0,441.21513772,7.0,1.0,32.0,0.0,441.5,441.21513772,4.0,102.0,2.0
494,1.0,1.0,0.0,490.0,1.0,383.06332,3.0,1.0,24.0,0.0,384.3,383.06332,6.0,65.8,4.3
495,2.0,0.0,0.0,674.0,1.0,394.14163843,6.0,0.0,29.0,0.0,394.4,394.14163843,2.0,63.2,3.7
496,6.0,0.0,0.0,508.0,1.0,288.20893014,2.0,1.0,21.0,0.0,288.4,288.20893014,0.0,37.3,3.2
497,3.0,0.0,0.0,557.0,1.0,413.2122012,6.0,5.0,30.0,0.0,413.3,413.2122012,9.0,132.0,
498,1.0,0.0,0.0,653.0,1.0,371.17327291,6.0,1.0,27.0,0.0,371.4,371.17327291,5.0,66.0,1.4
499,8.0,0.0,0.0,873.0,1.0,416.21988875,6.0,2.0,30.0,0.0,416.5,416.21988875,2.0,93.1,2.7
500,1.0,0.0,0.0,404.0,2.0,304.0938327,6.0,3.0,20.0,0.0,304.73,304.0938327,3.0,98.8,
501,3.0,0.0,0.0,370.0,2.0,351.11978,2.0,1.0,21.0,0.0,352.3,351.11978,1.0,12.5,
502,1.0,0.0,0.0,629.0,1.0,405.979109,4.0,1.0,26.0,0.0,407.6,405.979109,3.0,85.6,4.1
503,0.0,0.0,0.0,310.0,2.0,316.9986282,3.0,1.0,20.0,0.0,318.1,316.9986282,4.0,52.2,
504,0.0,0.0,0.0,452.0,1.0,303.9146044,6.0,2.0,16.0,0.0,305.2,303.9146044,2.0,137.0,0.3
505,1.0,0.0,0.0,354.0,1.0,321.0687196,2.0,0.0,21.0,0.0,322.2,321.0687196,2.0,12.5,4.5
506,0.0,2.0,0.0,318.0,1.0,266.13067982,2.0,2.0,20.0,0.0,266.3,266.13067982,3.0,40.5,5.4
507,4.0,0.0,0.0,679.0,1.0,311.18852905,3.0,1.0,23.0,0.0,311.4,311.18852905,1.0,61.1,1.8
508,0.0,1.0,0.0,286.0,1.0,268.14632988,2.0,2.0,20.0,0.0,268.3,268.14632988,4.0,40.5,5.1
509,21.0,0.0,0.0,1450.0,1.0,780.42960674,14.0,6.0,55.0,0.0,780.9,780.42960674,7.0,203.0,1.3
510,2.0,0.0,0.0,445.0,1.0,320.05321734,8.0,6.0,23.0,0.0,320.25,320.05321734,1.0,148.0,1.1
511,0.0,0.0,0.0,286.0,1.0,246.11569846,0.0,2.0,19.0,0.0,246.31,246.11569846,2.0,31.6,4.3
512,2.0,0.0,0.0,565.0,2.0,450.1380062,6.0,1.0,30.0,0.0,451.0,450.1380062,7.0,84.4,
513,0.0,1.0,0.0,141.0,1.0,144.042258736,4.0,0.0,10.0,0.0,144.12,144.042258736,4.0,52.6,0.7
514,1.0,0.0,0.0,512.0,1.0,396.22737417,6.0,2.0,29.0,0.0,396.5,396.22737417,7.0,91.2,1.9
515,4.0,2.0,0.0,469.0,1.0,352.22497413,5.0,3.0,25.0,0.0,352.5,352.22497413,12.0,94.8,2.8
516,26.0,0.0,0.0,1600.0,1.0,868.48203623,16.0,8.0,61.0,0.0,869.0,868.48203623,7.0,236.0,1.3
517,11.0,0.0,0.0,746.0,1.0,414.31339521,3.0,1.0,30.0,0.0,414.6,414.31339521,0.0,38.7,5.7
518,10.0,0.0,0.0,995.0,1.0,608.17412033,15.0,8.0,43.0,0.0,608.5,608.17412033,7.0,234.0,-0.8
519,0.0,0.0,0.0,211.0,2.0,291.138992,2.0,1.0,20.0,0.0,291.8,291.138992,6.0,12.5,
520,0.0,0.0,0.0,561.0,1.0,504.3172518,12.0,4.0,36.0,0.0,504.6,504.3172518,12.0,145.0,0.7
521,0.0,1.0,0.0,578.0,3.0,380.99288267,7.0,0.0,23.0,0.0,381.3,380.99288267,2.0,160.0,
522,0.0,0.0,0.0,201.0,1.0,296.05093335,4.0,0.0,16.0,0.0,296.5,296.05093335,7.0,121.0,3.9
523,1.0,0.0,0.0,305.0,1.0,301.1677936,4.0,4.0,22.0,0.0,301.4,301.1677936,7.0,72.7,3.4
524,11.0,0.0,0.0,1660.0,1.0,807.34660539,14.0,5.0,58.0,0.0,807.9,807.34660539,13.0,224.0,1.6
525,0.0,0.0,0.0,190.0,1.0,326.3548661,1.0,1.0,23.0,0.0,326.6,326.3548661,20.0,20.2,10.5
526,0.0,0.0,0.0,672.0,1.0,441.13921333,8.0,2.0,29.0,0.0,441.6,441.13921333,11.0,122.0,1.8
527,2.0,0.0,0.0,829.0,1.0,419.12927705,8.0,2.0,30.0,0.0,419.4,419.12927705,3.0,99.2,2.4
528,0.0,0.0,0.0,655.0,1.0,425.1618527,3.0,2.0,30.0,0.0,425.9,425.1618527,5.0,67.9,3.9
529,0.0,0.0,0.0,119.0,2.0,189.0556563,3.0,4.0,12.0,0.0,189.64,189.0556563,2.0,66.5,
530,0.0,0.0,0.0,777.0,1.0,527.28964007,5.0,2.0,39.0,0.0,527.7,527.28964007,8.0,80.6,5.7
531,6.0,0.0,0.0,780.0,1.0,420.11372686,10.0,5.0,27.0,0.0,420.5,420.11372686,7.0,196.0,-3.4
532,0.0,0.0,0.0,514.0,1.0,399.20591045,5.0,0.0,30.0,0.0,399.5,399.20591045,6.0,55.6,3.4
533,2.0,0.0,0.0,534.0,2.0,360.0038983,7.0,3.0,20.0,0.0,360.9,360.0038983,3.0,151.0,
534,0.0,0.0,0.0,678.0,1.0,392.17608749,6.0,3.0,29.0,0.0,392.4,392.17608749,2.0,90.3,1.6
535,1.0,0.0,0.0,770.0,2.0,547.17368409,12.0,2.0,38.0,0.0,547.6,547.17368409,4.0,175.0,
536,4.0,0.0,0.0,399.0,1.0,246.06519962,6.0,3.0,17.0,0.0,246.19,246.06519962,1.0,99.1,-1.7
537,6.0,0.0,0.0,977.0,1.0,543.17406076,12.0,6.0,39.0,0.0,543.5,543.17406076,5.0,206.0,1.3
538,6.0,0.0,0.0,956.0,1.0,444.15326574,9.0,6.0,32.0,0.0,444.4,444.15326574,2.0,182.0,-0.7
539,0.0,0.0,0.0,800.0,1.0,556.2970937,7.0,1.0,39.0,0.0,556.8,556.2970937,18.0,97.2,7.2
540,10.0,0.0,0.0,828.0,1.0,366.21949483,3.0,0.0,27.0,0.0,366.5,366.21949483,0.0,43.4,3.5
541,0.0,0.0,0.0,225.0,1.0,243.066221,3.0,2.0,16.0,0.0,243.68,243.066221,5.0,58.6,2.8
542,1.0,0.0,0.0,312.0,2.0,333.0954131,3.0,2.0,22.0,0.0,333.9,333.0954131,6.0,49.5,
543,7.0,0.0,0.0,964.0,1.0,528.22114719,8.0,2.0,37.0,0.0,528.5,528.22114719,2.0,58.2,5.4
544,1.0,0.0,0.0,364.0,1.0,254.10150495,5.0,2.0,18.0,0.0,254.24,254.10150495,3.0,98.9,-1.8
545,0.0,0.0,0.0,523.0,1.0,371.09397721,7.0,3.0,26.0,0.0,371.4,371.09397721,6.0,109.0,2.8
546,0.0,0.0,0.0,817.0,1.0,527.2795495,8.0,1.0,38.0,0.0,527.6,527.2795495,10.0,84.3,4.6
547,0.0,0.0,0.0,396.0,1.0,261.10010797,4.0,1.0,19.0,0.0,261.27,261.10010797,5.0,66.8,1.7
548,0.0,0.0,0.0,880.0,1.0,492.22737417,7.0,0.0,37.0,0.0,492.6,492.22737417,7.0,94.7,3.4
549,2.0,1.0,0.0,633.0,2.0,525.23358175,12.0,6.0,38.0,0.0,525.6,525.23358175,8.0,188.0,
550,0.0,0.0,0.0,463.0,1.0,414.01345,3.0,2.0,25.0,0.0,415.7,414.01345,4.0,55.1,5.8
551,1.0,0.0,0.0,323.0,1.0,248.0716407,1.0,2.0,17.0,0.0,248.71,248.0716407,1.0,58.9,2.5
552,10.0,0.0,0.0,821.0,1.0,464.31378914,6.0,5.0,33.0,0.0,464.6,464.31378914,5.0,118.0,1.7
553,9.0,0.0,0.0,2200.0,1.0,1100.4208079,18.0,4.0,77.0,0.0,1101.3,1100.4208079,7.0,352.0,2.7
554,1.0,0.0,0.0,404.0,2.0,443.020639,5.0,1.0,28.0,0.0,444.7,443.020639,6.0,93.1,
555,0.0,0.0,0.0,241.0,1.0,174.07931295,2.0,0.0,13.0,0.0,174.2,174.07931295,1.0,32.7,1.3
556,1.0,2.0,0.0,1090.0,1.0,629.1192516,8.0,3.0,43.0,0.0,630.4,629.1192516,8.0,177.0,4.2
557,1.0,0.0,0.0,519.0,1.0,315.0273907,5.0,1.0,21.0,0.0,315.67,315.0273907,1.0,38.3,4.0
558,1.0,0.0,0.0,166.0,2.0,218.0633617,6.0,4.0,13.0,0.0,218.63,218.0633617,5.0,89.3,
559,0.0,0.0,0.0,925.0,1.0,563.24202118,7.0,2.0,42.0,0.0,563.6,563.24202118,8.0,89.1,5.6
560,7.0,5.0,0.0,1020.0,1.0,540.34508927,6.0,2.0,39.0,0.0,540.7,540.34508927,15.0,101.0,7.9
561,1.0,0.0,0.0,359.0,1.0,347.1452202,3.0,1.0,24.0,0.0,347.9,347.1452202,5.0,23.5,4.5
562,0.0,0.0,0.0,475.0,1.0,302.00626715,8.0,4.0,22.0,0.0,302.19,302.00626715,0.0,134.0,1.1
563,0.0,0.0,0.0,812.0,1.0,442.16410521,7.0,3.0,33.0,0.0,442.5,442.16410521,5.0,115.0,5.4
564,1.0,0.0,0.0,702.0,1.0,447.1248787,7.0,2.0,31.0,0.0,447.9,447.1248787,7.0,87.1,5.3
565,0.0,0.0,0.0,432.0,1.0,294.18310932,4.0,2.0,21.0,0.0,294.4,294.18310932,10.0,74.6,5.4
566,4.0,0.0,0.0,679.0,1.0,480.29880778,6.0,1.0,35.0,0.0,480.6,480.29880778,7.0,52.2,4.7
567,0.0,0.0,0.0,434.0,1.0,270.05282342,5.0,3.0,20.0,0.0,270.24,270.05282342,0.0,94.8,2.7
568,2.0,0.0,0.0,934.0,1.0,569.17851287,11.0,4.0,40.0,0.0,569.5,569.17851287,11.0,151.0,3.6
569,2.0,0.0,0.0,374.0,1.0,247.04269053,5.0,2.0,16.0,0.0,247.25,247.04269053,2.0,113.0,-0.6
570,3.0,1.0,0.0,638.0,2.0,492.21078062,10.0,4.0,35.0,0.0,492.5,492.21078062,12.0,171.0,
571,0.0,1.0,0.0,467.0,1.0,373.20417911,3.0,2.0,28.0,0.0,373.5,373.20417911,8.0,41.5,6.3
572,7.0,1.0,0.0,741.0,1.0,442.23553881,6.0,1.0,32.0,0.0,442.5,442.23553881,8.0,82.1,4.8
573,0.0,0.0,0.0,521.0,1.0,320.12846859,8.0,2.0,23.0,0.0,320.32,320.12846859,3.0,85.8,-0.2
574,9.0,0.0,0.0,965.0,1.0,470.33960996,4.0,2.0,34.0,0.0,470.7,470.33960996,1.0,74.6,6.4
575,3.0,0.0,0.0,480.0,1.0,277.11748936,5.0,4.0,20.0,0.0,277.28,277.11748936,2.0,126.0,-1.3
576,0.0,0.0,0.0,508.0,1.0,376.15354052,5.0,3.0,28.0,0.0,376.4,376.15354052,7.0,106.0,2.0
577,0.0,0.0,0.0,974.0,1.0,515.2321252,4.0,1.0,39.0,0.0,515.6,515.2321252,5.0,72.2,3.7
578,0.0,2.0,0.0,519.0,1.0,319.03368563,5.0,1.0,21.0,0.0,319.4,319.03368563,4.0,115.0,3.8
579,1.0,0.0,0.0,154.0,1.0,183.08954328,4.0,4.0,13.0,0.0,183.2,183.08954328,3.0,72.7,-1.4
580,6.0,0.0,0.0,977.0,2.0,579.1507385,12.0,7.0,40.0,0.0,580.0,579.1507385,5.0,206.0,
581,8.0,0.0,0.0,907.0,1.0,414.20423868,6.0,0.0,30.0,0.0,414.5,414.20423868,2.0,82.2,1.4
582,7.0,1.0,0.0,770.0,1.0,493.24980915,8.0,2.0,34.0,0.0,493.7,493.24980915,2.0,138.0,4.0
583,7.0,1.0,0.0,816.0,1.0,507.26545922,8.0,2.0,35.0,0.0,507.7,507.26545922,2.0,138.0,4.2
584,0.0,1.0,0.0,711.0,2.0,520.1337936,9.0,3.0,35.0,0.0,520.6,520.1337936,10.0,183.0,
585,1.0,0.0,0.0,282.0,1.0,249.01295019,6.0,2.0,15.0,0.0,249.3,249.01295019,5.0,134.0,-0.1
586,8.0,1.0,0.0,712.0,1.0,396.33921604,1.0,1.0,29.0,0.0,396.6,396.33921604,4.0,20.2,7.4
587,0.0,0.0,0.0,525.0,2.0,429.145534,7.0,2.0,30.0,0.0,429.9,429.145534,11.0,74.7,
588,3.0,0.0,0.0,364.0,1.0,282.12559444,3.0,2.0,21.0,0.0,282.3,282.12559444,1.0,49.7,4.0
589,18.0,0.0,0.0,1180.0,1.0,733.46124122,14.0,5.0,51.0,0.0,733.9,733.46124122,7.0,194.0,2.7
590,2.0,0.0,0.0,453.0,3.0,712.198817,14.0,0.0,49.0,0.0,713.1,712.198817,10.0,163.0,
591,7.0,0.0,0.0,441.0,1.0,304.16745925,4.0,4.0,22.0,0.0,304.4,304.16745925,0.0,80.9,1.5
592,5.0,0.0,0.0,735.0,3.0,563.0983186,6.0,0.0,35.0,0.0,564.3,563.0983186,7.0,102.0,
593,6.0,0.0,0.0,411.0,1.0,288.17254463,3.0,3.0,21.0,0.0,288.4,288.17254463,0.0,60.7,2.5
594,4.0,0.0,0.0,418.0,1.0,270.16197995,2.0,1.0,20.0,0.0,270.4,270.16197995,0.0,37.3,3.1
595,1.0,0.0,0.0,573.0,1.0,388.1050661,7.0,0.0,27.0,0.0,388.8,388.1050661,3.0,91.8,0.5
596,5.0,0.0,0.0,505.0,1.0,296.17763001,2.0,2.0,22.0,0.0,296.4,296.17763001,1.0,40.5,3.7
597,0.0,0.0,0.0,147.0,1.0,166.05646951,2.0,1.0,11.0,0.0,166.25,166.05646951,2.0,71.0,1.1
598,6.0,0.0,0.0,638.0,1.0,312.20893014,2.0,1.0,23.0,0.0,312.4,312.20893014,1.0,37.3,3.5
599,1.0,0.0,0.0,188.0,1.0,141.0789786,2.0,1.0,10.0,0.0,141.17,141.0789786,1.0,46.2,0.4
600,1.0,0.0,0.0,400.0,1.0,287.15214354,3.0,2.0,21.0,0.0,287.35,287.15214354,4.0,62.3,2.8
601,1.0,0.0,0.0,277.0,1.0,244.12117776,3.0,0.0,18.0,0.0,244.29,244.12117776,5.0,44.1,3.0
602,10.0,0.0,0.0,969.0,1.0,588.18429109,13.0,3.0,42.0,0.0,588.6,588.18429109,5.0,161.0,0.6
603,15.0,4.0,0.0,1810.0,1.0,957.58135635,14.0,3.0,68.0,0.0,958.2,957.58135635,9.0,205.0,5.9
604,1.0,0.0,0.0,495.0,1.0,303.13716218,2.0,1.0,23.0,0.0,303.4,303.13716218,0.0,39.3,3.1
605,5.0,0.0,0.0,653.0,1.0,296.17763001,2.0,0.0,22.0,0.0,296.4,296.17763001,0.0,34.1,3.1
606,3.0,0.0,0.0,725.0,1.0,529.22465703,8.0,3.0,37.0,0.0,529.6,529.22465703,17.0,162.0,2.7
607,3.0,0.0,0.0,567.0,1.0,409.14894987,5.0,2.0,30.0,0.0,409.4,409.14894987,6.0,60.8,4.0
608,0.0,0.0,0.0,508.0,1.0,352.10592162,6.0,3.0,26.0,0.0,352.3,352.10592162,5.0,109.0,3.4
609,14.0,2.0,0.0,1480.0,1.0,803.48197666,12.0,3.0,57.0,0.0,804.0,803.48197666,7.0,178.0,2.7
610,0.0,0.0,0.0,458.0,1.0,342.14920403,6.0,2.0,25.0,0.0,342.4,342.14920403,6.0,94.0,2.3
611,0.0,0.0,0.0,468.0,1.0,327.12324345,5.0,2.0,25.0,0.0,327.3,327.12324345,2.0,97.8,1.9
612,0.0,0.0,0.0,404.0,1.0,321.14370411,8.0,1.0,23.0,0.0,321.33,321.14370411,9.0,122.0,0.0
613,0.0,1.0,0.0,469.0,1.0,337.04493628,8.0,4.0,20.0,0.0,337.5,337.04493628,7.0,238.0,-0.6
614,0.0,0.0,0.0,451.0,2.0,306.0559907,2.0,1.0,22.0,0.0,306.7,306.0559907,0.0,36.7,
615,0.0,0.0,0.0,421.0,2.0,327.0808257,5.0,2.0,21.0,0.0,327.8,327.0808257,2.0,70.7,
616,0.0,0.0,0.0,448.0,1.0,316.08816356,6.0,1.0,22.0,0.0,316.4,316.08816356,5.0,111.0,3.9
617,0.0,0.0,0.0,246.0,1.0,238.09535694,4.0,2.0,17.0,0.0,238.24,238.09535694,7.0,105.0,0.6
618,0.0,0.0,0.0,363.0,1.0,299.07284785,4.0,2.0,21.0,0.0,299.3,299.07284785,4.0,92.3,3.6
619,0.0,1.0,0.0,385.0,1.0,266.0570533,2.0,2.0,18.0,0.0,266.68,266.0570533,1.0,73.8,1.2
620,0.0,0.0,0.0,458.0,1.0,360.1128368,4.0,0.0,25.0,0.0,360.8,360.1128368,7.0,52.6,5.2
621,1.0,0.0,0.0,348.0,1.0,305.0818711,4.0,4.0,21.0,0.0,305.75,305.0818711,1.0,72.7,2.4
622,0.0,4.0,0.0,726.0,1.0,391.25112931,2.0,2.0,29.0,0.0,391.5,391.25112931,6.0,49.3,7.3
623,1.0,0.0,0.0,524.0,2.0,517.0629827,6.0,1.0,34.0,0.0,518.4,517.0629827,8.0,118.0,
624,1.0,1.0,0.0,610.0,2.0,527.28830266,8.0,3.0,38.0,0.0,527.6,527.28830266,13.0,124.0,
625,7.0,0.0,0.0,678.0,1.0,372.27767841,2.0,2.0,27.0,0.0,372.5,372.27767841,2.0,58.2,3.0
626,0.0,0.0,0.0,258.0,2.0,343.227807,3.0,4.0,23.0,0.0,343.9,343.227807,12.0,66.5,
627,0.0,0.0,0.0,459.0,1.0,286.04773804,6.0,4.0,21.0,0.0,286.24,286.04773804,1.0,107.0,2.0
628,2.0,0.0,0.0,628.0,1.0,401.1030004,6.0,3.0,28.0,0.0,401.8,401.1030004,2.0,90.2,3.3
629,1.0,0.0,0.0,500.0,1.0,414.13781149,10.0,2.0,28.0,0.0,414.34,414.13781149,7.0,59.6,3.8
630,0.0,0.0,0.0,595.0,1.0,369.13002594,9.0,1.0,26.0,0.0,369.34,369.13002594,4.0,64.1,-0.1
631,3.0,0.0,0.0,386.0,1.0,246.06519962,6.0,3.0,17.0,0.0,246.19,246.06519962,2.0,99.1,-1.2
632,0.0,0.0,0.0,454.0,1.0,313.08626942,5.0,2.0,23.0,0.0,313.28,313.08626942,4.0,84.1,2.9
633,0.0,0.0,0.0,358.0,1.0,306.10406536,7.0,1.0,22.0,0.0,306.27,306.10406536,5.0,81.6,0.4
634,0.0,0.0,0.0,208.0,1.0,129.03383992,3.0,2.0,9.0,0.0,129.09,129.03383992,0.0,67.5,-0.9
635,4.0,0.0,0.0,514.0,1.0,365.05366294,12.0,5.0,24.0,0.0,365.21,365.05366294,4.0,186.0,-3.1
